id,train_or_test,length,Title,Author,date,lang,date-bucket,length-log,the,and,of,to,in,that,a,is,it,be
3434,train,1016,"Proposalls from his Excellency Sir Thomas Fairfax: and the Council of his Army, by way of address to the Parliament, for removing the causes of the cries and groans of the people; for pay for the soldiers, relief for Ireland, disbanding the supernumery of forces in England. And removing of the quarters further from London, into several parts. Also for inabling the kingdom to find moneys, and for making commodities to be cheaper, and more plentiful the High Sheriffs and not committees to execute the power. To prevent the designs of those that study anarchy; to remove distractions, and grindings of the faces of the poor, and the wasting of the counties, and to settle a true peace, and security through the whole kingdom. By the appointment of his Excellency Sir Thomas Fairfax, and the Council of his Army, subscribed John Rushworth, Secretary. October 17. 1647. ... Imprimatur, G. Mtt.","England and Wales. Army. Council.; Fairfax, Thomas Fairfax, Baron, 1612-1671.",1647,English,1642-1649,6,0.08464566929133858,0.0610236220472441,0.05511811023622047,0.047244094488188976,0.00984251968503937,0.021653543307086614,0.007874015748031496,0.005905511811023622,0.008858267716535433,0.016732283464566927
3435,train,1016,"Proposalls from his Excellency Sir Thomas Fairfax: and the Council of his Army, by way of address to the Parliament, for removing the causes of the cries and groans of the people; for pay for the soldiers, relief for Ireland, disbanding the supernumery of forces in England. And removing of the quarters further from London, into several parts. Also for inabling the kingdom to find moneys, and for making commodities to be cheaper, and more plentiful the High Sheriffs and not committees to execute the power. To prevent the designs of those that study anarchy; to remove distractions, and grindings of the faces of the poor, and the wasting of the counties, and to settle a true peace, and security through the whole kingdom. By the appointment of his Excellency Sir Thomas Fairfax, and the Council of his Army, subscribed John Rushworth, Secretary. October 17. 1647. ... Imprimatur, G. Mtt.","England and Wales. Army. Council.; Fairfax, Thomas Fairfax, Baron, 1612-1671.",1647,English,1642-1649,6,0.08464566929133858,0.0610236220472441,0.05511811023622047,0.047244094488188976,0.00984251968503937,0.021653543307086614,0.007874015748031496,0.005905511811023622,0.008858267716535433,0.016732283464566927
3436,train,2540,"A friendly letter to all young men who are desirous to live Godly lives, and are true members of the Church of England. Imprimatur October. the 5th. 1688. R.M.",,1688,English,1650-1699,7,0.046456692913385826,0.046456692913385826,0.03425196850393701,0.04251968503937008,0.01811023622047244,0.025196850393700787,0.014566929133858268,0.013385826771653543,0.00905511811023622,0.01062992125984252
3437,test,749,A Full account of the barbarous and unhumane usages of the French Protestants in France,,1685,English,1650-1699,6,0.04939919893190921,0.022696929238985312,0.037383177570093455,0.04806408544726302,0.016021361815754337,0.03337783711615487,0.012016021361815754,0.014686248331108143,0.0053404539385847796,0.014686248331108143
3438,train,1334,"A full and exact relation of the horrid murder committed upon the body of col. Rainsborough, the person that did it, and the cause thereof. Also the killing of Capt. Layton, and diverse others: and a fight near Pontefract; with the relieving of Scarborough, and a Pinnace taken there. Likewise the list of the names of some members of both Houses of Parliament, and chief officers of the army, against whom there is a design to take away their lives. Certified by letters to both houses of Parliament. Viz. His Excellency the Lord General. The Lord Say and Seal. The Lord Wharton. Lieut. Genesis Cromwell. Mr. Challenor. Mr. Pury. Mr. Corbet. Major-Generall Skippon. Sergeant Wild. Colonel Hammond. Colonel Rich. Colonel Pride. Colonel Hewson, &c.",,1648,English,1642-1649,7,0.06896551724137931,0.04272863568215892,0.03823088455772114,0.02848575712143928,0.01649175412293853,0.009745127436281859,0.019490254872563718,0.0074962518740629685,0.006746626686656671,0.008245877061469266
3439,train,1334,"A full and exact relation of the horrid murder committed upon the body of col. Rainsborough, the person that did it, and the cause thereof. Also the killing of Capt. Layton, and diverse others: and a fight near Pontefract; with the relieving of Scarborough, and a Pinnace taken there. Likewise the list of the names of some members of both Houses of Parliament, and chief officers of the army, against whom there is a design to take away their lives. Certified by letters to both houses of Parliament. Viz. His Excellency the Lord General. The Lord Say and Seal. The Lord Wharton. Lieut. Genesis Cromwell. Mr. Challenor. Mr. Pury. Mr. Corbet. Major-Generall Skippon. Sergeant Wild. Colonel Hammond. Colonel Rich. Colonel Pride. Colonel Hewson, &c.",,1648,English,1642-1649,7,0.06896551724137931,0.04272863568215892,0.03823088455772114,0.02848575712143928,0.01649175412293853,0.009745127436281859,0.019490254872563718,0.0074962518740629685,0.006746626686656671,0.008245877061469266
3440,train,1383,"A full and true account of the penitent behavior, last dying words, & execution of Mr. Edmund Allen, gent. who was condemned at the Sessions House in the Old Baily, for abusing his ... wife by cruelly beating her ... and inhumanely poisoning of her ... : with a relation of the reprieve of Mr. Richard Buttler, who was likewise ordered to be executed ... on Friday, the 19th of ... July, 1695 : with Mr. Allen's last words, &c.",,1695,English,1650-1699,7,0.0368763557483731,0.03181489515545915,0.033261026753434564,0.04555314533622559,0.01735357917570499,0.011569052783803326,0.025307302964569775,0.005061460592913955,0.008676789587852495,0.007953723788864787
3441,test,1910,"A full narration of the late riotous tumult within the City of London, and proceedings of the Lord Mayor, Committee of Militia, and the Common Council of the said city concerning the same. Presented to the House of Peers upon Thursday the 13. of April, 1648. With their Lordships answer thereunto. Die Jovis 13. April. 1648. Ordered by the Lords assembled in Parliament, that this narration be forthwith printed and published. Joh. Brown Cler. Parliamentorum.",City of London (England). Court of Common Council.; England and Wales. Parliament. House of Lords.,1648,English,1642-1649,7,0.09895287958115184,0.07696335078534032,0.06282722513089006,0.032460732984293195,0.012041884816753928,0.01361256544502618,0.00680628272251309,0.0010471204188481676,0.0015706806282722516,0.009947643979057593
3442,train,1522,"A full relation of the late proceedings, victory and good success (through Gods providence) obtained by the Parliaments forces under Sir William Waller, at the taking of the town and castle of Arundell, in Sussex, December. 20. and Jan. 6. Where were taken above a thousand prisoners, two thousand arms, near two hundred horse, about a hundred commanders and officers, with great store of treasure. As it was delivered by a messenger from Sir William Waller, to the Right Honorable, William Lenthall Esquire; Speaker to the House of Commons. And by him appointed to be forthwith printed and published.; Full relation of the late victory obtained by the Parliaments forces under Sir William Waller at the taking of Arundell.","Waller, William, Sir, 1597?-1668.",1644,English,1642-1649,7,0.07293035479632064,0.05059132720105125,0.04204993429697766,0.03153745072273324,0.015111695137976347,0.00788436268068331,0.02102496714848883,0.001314060446780552,0.001314060446780552,0.003942181340341655
3443,test,2765,"Full satisfaction concerning the affairs of Ireland; as they relate to the Marquess of Ormonds transactions, with the Lord of Inchiquin. Together, with a clear demonstration how advantageous the Lord of Inchiquins actings have been to the Protestant religion, and interest of England. / Impartially delivered from an able hand there, and accordingly faithfully published.",,1648,English,1642-1649,7,0.06763110307414105,0.03471971066907776,0.04701627486437613,0.03399638336347197,0.0162748643761302,0.0216998191681736,0.016636528028933093,0.002531645569620253,0.00867992766726944,0.012658227848101266
3444,train,2765,"Full satisfaction concerning the affairs of Ireland; as they relate to the Marquess of Ormonds transactions, with the Lord of Inchiquin. Together, with a clear demonstration how advantageous the Lord of Inchiquins actings have been to the Protestant religion, and interest of England. / Impartially delivered from an able hand there, and accordingly faithfully published.",,1648,English,1642-1649,7,0.06763110307414105,0.03471971066907776,0.04701627486437613,0.03399638336347197,0.0162748643761302,0.0216998191681736,0.016636528028933093,0.002531645569620253,0.00867992766726944,0.012658227848101266
3445,test,14266,"A true and exact relation of the several informations, examinations, and confessions of the late witches, arraigned and executed in the county of Essex. Who were arraigned and condemned at the late sessions, holden at Chelmesford before the Right Honorable Robert, Earl of Warwick, and several of his Majesty's justices of peace, the 29 of July, 1645. Wherein the several murders, and devilish witchcrafts, committed on the bodies of men, women, and children, and diverse cattle, are fully discovered. Published by authority.",H. F.,1645,English,1642-1649,9,0.06960605635777373,0.050820131781858964,0.040586008691994954,0.01920650497686808,0.013318379363521659,0.028669563998317677,0.018645731108930322,0.0031543530071498666,0.006518996214776391,0.004486190943502033
3446,train,1074,"A funeral monument or the manner of the hearse of the most renowned Robert Devereux, Earl of Essex and Ewe, Viscount Hereford, L. Ferrers of Charley, Bourchier and Lovaine, Englands late Lord General, who deceased September. 14. 1646. With a brief recitement of his valor and fidelity in the kingdoms just cause, against the enemies of religion, Parliament and kingdom, whose funeral is to be solemnized on Tuesday the 13. of October, 1646.",,1646,English,1642-1649,6,0.0223463687150838,0.032588454376163874,0.020484171322160148,0.021415270018621972,0.01675977653631285,0.027932960893854747,0.010242085661080074,0.008379888268156424,0.00186219739292365,0.002793296089385475
3447,test,477,"Faithful Coridon; or, Coy Phillis conquered by kind Cupids assistance When damsels fair does thus ensnare, and win their lovers heart, yet with a frown can run him down, then Cupid takes his part. To the tune of, When May was in her youthful dress. This may be printed, R.L.S.",,1675,English,1650-1699,6,0.023060796645702306,0.033542976939203356,0.01886792452830189,0.016771488469601678,0.02725366876310273,0.006289308176100629,0.012578616352201259,0.012578616352201259,0.0041928721174004195,0.006289308176100629
3448,train,83377,"Sir Lucius Carry, late Lord Viscount of Falkland, his discourse of infallibility, with an answer to it: and his Lordships reply. Never before published. Together with Mr. Walter Mountague's letter concerning the changing his religion. / Answered by my Lord of Falkland.","Falkland, Lucius Carry, Viscount, 1610?-1643.; Falkland, Lucius Carry, Viscount, 1610?-1643.; White, Thomas, 1593-1676.; Montagu, Walter, 1603?-1677.; Triplett, Thomas, 1602 or 3-1670.",1651,English,1650-1699,11,0.04558811182940139,0.029780395072981757,0.03340249709152404,0.03373832111973326,0.015375943005864926,0.023279801384074744,0.013804766302457512,0.013708816580112021,0.01890209530206172,0.013828753733043883
3449,test,2011,"The Lord Faulkland his learned speech in Parliament, in the House of Commons, touching the judges and the late Lord Keeper; Learned speech in Parliament in the House of Commons touching the judges and the late Lord Keeper.","Falkland, Lucius Carry, Viscount, 1610?-1643.",1641,English,1630-1641,7,0.04027846842366981,0.03779214321233217,0.029338637493784184,0.04127299850820487,0.0208851317752362,0.02734957732471407,0.0104425658876181,0.008950770760815513,0.011437095972153156,0.009945300845350571
3450,train,1467,"A phanatick play. The first part, as it was presented before and by the Lord Fleetwood, Sir Arthur Hasilrig, Sir Henry Vane, the Lord Lambert, and others, last night, with master jester and master pudding.",,1660,English,1650-1699,7,0.03885480572597137,0.025221540558963872,0.010906612133605999,0.022494887525562373,0.00954328561690525,0.007498295841854124,0.022494887525562373,0.008861622358554875,0.0081799591002045,0.00954328561690525
3451,test,1467,"A phanatick play. The first part, as it was presented before and by the Lord Fleetwood, Sir Arthur Hasilrig, Sir Henry Vane, the Lord Lambert, and others, last night, with master jester and master pudding.",,1660,English,1650-1699,7,0.03885480572597137,0.025221540558963872,0.010906612133605999,0.022494887525562373,0.00954328561690525,0.007498295841854124,0.022494887525562373,0.008861622358554875,0.0081799591002045,0.00954328561690525
3452,train,2355,"An appeal to heaven, and heavens ministers: the most reverend Pastors of Gods word, now assembled in the synod of England: and to all the faithful people of God: from all the prisoners, imprisoned for debt, in the several gaols within the Kingdom of England, and principality of Wales. Together with diverse infallible reasons, showing, that imprisonment of men for debt, is contrary to the Law of God: the law of nations: as also, the fundamental laws of this kingdom. Composed in the year of Englands jubilie, if they do not neglect justice and equity, in the year of grace forty four, else will judgment enter by the door Written by a member of the true church of Christ, J. M. F.",J. M. F.,1644,English,1642-1649,7,0.05774946921443737,0.06199575371549894,0.05222929936305733,0.025477707006369428,0.017834394904458598,0.006794055201698514,0.006369426751592357,0.002547770700636943,0.0016985138004246285,0.009341825902335456
3453,test,4412,"A funeral sermon thundered forth by John Feak in his private congregation, for the loss of their dearly beloved champion, Maj. Genesis Harison","Feak, John.",1660,English,1650-1699,8,0.0414777878513146,0.027198549410698096,0.018585675430643697,0.024932003626473256,0.014505893019038985,0.016319129646418858,0.024932003626473256,0.014052583862194016,0.017905711695376247,0.010199456029011785
3454,train,46041,"The oppressed close prisoner in Windsor-Castle, his defiance to the father of lies, in the strength of the God of truth. Occasioned by some late, scandalous and slanderous reports, raised and dispersed to the dishonor of that noble cause, wherein he (with others of the Lords servants) is so deeply engaged. As also, a seasonable word, concerning the higher powers: concerning the payment of taxes and tribute-money by the saints to those powers: and how far a minister of the Gospel may intermeddle in state affairs without sin. / By Chr. Feake, in his prison-watch-tower.","Feake, Christopher, fl. 1645-1660.",1654,English,1650-1699,10,0.0679828848200517,0.04613279468299994,0.04267935101322734,0.03121131165700137,0.021372255163875677,0.013813774679090377,0.011554918442257988,0.009187463347885581,0.009600139006537651,0.009100584261853565
3455,test,6914,"The interest of England stated: or A faithful and just account of the aims of all parties now pretending. Distinctly treating of the designements of [brace] the Roman Catholic. The royalist. The Presbyterian. The Anabaptist. The Army. The late Protector. The Parliament. With their effects in respect of themselves, of one another, and of the public. Clearly evidencing the unavoydable ruin upon all from longer contest: and offering an expedient for the composure of the respective differences; to the security and advantage, not only of every single interest, but to the bringing solid, lasting peace unto the nation.","Fell, John, 1625-1686.",1659,English,1650-1699,8,0.07361874457622215,0.03789412785652299,0.047150708706971356,0.037170957477581715,0.01851316170089673,0.018368527625108474,0.012149262366213479,0.013017066820943012,0.01345096904830778,0.012149262366213479
3456,train,2366,"The privileges of the University of Oxford, in point of visitation: clearly evidenced by letter to an honorable personage. Together with the Universities answer to the summons of the visitors.","Fell, John, 1625-1686.; University of Oxford.",1647,English,1642-1649,7,0.06593406593406594,0.04437869822485207,0.04691462383770076,0.03423499577345731,0.01563820794590025,0.011834319526627219,0.009721048182586643,0.008453085376162298,0.004226542688081149,0.007607776838546069
3457,test,65958,"The sacrifice of the faithful. Or, A treatise shevving the nature, property, and efficacy of zealous prayer; together with some motives to prayer, and helps against discouragements in prayer. To which is added seven profitable sermons. 1. The misery of the Creature by the sin of man, on Romans 8. 22. 2. The Christians imitation of Christ, on Ioh. 2. 6. 3. The enmity of the wicked to the light of the Gospel, on John 3. 20. 4. Gods impartiality, on Esaias 42. 24. 5. The great dignity of the saints, on Heb. 11. 28. 6. The time of Gods grace is limited, on Genesis 6. 3. 7. A sermon for spiritual mortification, on Col. 3. 5. / By William Fenner, minister of the Gospel Fellow of Pembrok Hall in Cambridge, and lecturer of Rochford in Essex.","Fenner, William, 1600-1640.; Stafford, John, fl. 1658, engraver.",1649,English,1642-1649,11,0.05078989660086722,0.03523454319415385,0.030595227265835835,0.024318505715758512,0.017420176475939235,0.018693714181752023,0.019497255829467236,0.0163285727280997,0.015995027138482065,0.012113769368385943
3458,train,25441,Zealous believers are the best subjects to Caeser or An exhortation to all good Christians to pray for their princes : there being nothing wherein they can better show their allegiance. Published invindication [sic] of the saints against the false imputations of such as count it rebellion to be religious. / by I.F.,"Ferret, John.",1643,English,1642-1649,10,0.058763413387838526,0.048779529106560277,0.04249046814197555,0.031170158405723045,0.019378169097126686,0.01933886246609803,0.008765378719389962,0.012420895405054833,0.006917967061043198,0.012735348453284069
3459,test,727,"A fight at Dunin in Scotland, between the Scots women, and the Presbyterian Kirkmen: and the pitiful defeat the women gave the Synod-men. With the particulars thereof. And their triumph with culbs and bagge-pipes. And the votes made in counsel under protection of the Lord Friedland.",,1652,English,1650-1699,6,0.08253094910591471,0.0343878954607978,0.04951856946354883,0.026134800550206328,0.026134800550206328,0.015130674002751032,0.03163686382393398,0.004126547455295736,0.0,0.012379642365887207
3460,test,66489,"Three excellent tragoedies. Viz. The raging Turk, or, Bajazet the Second. The courageous Turk, or, Amurath the First. And The tragoedie of Orestes^ / Written, by Tho. Goff, Master of Arts, and student of Christ-Church in Oxford; and acted by the students of the same house.","Goffe, Thomas, 1591-1629.; Meighen, Richard, fl. 1656.",1656,English,1650-1699,11,0.031749612717893186,0.025748620072493192,0.020875633563446586,0.022349561581615003,0.013340552572605994,0.009430131299914272,0.016514009836213508,0.008873648272646603,0.008407405736287205,0.006467235181759389
3461,train,1254,"Gold tried in the fire, or The burnt petitions revived. A preface.","Walwyn, William, 1600-1681.",1647,English,1642-1649,7,0.07974481658692185,0.046251993620414676,0.03907496012759171,0.03987240829346093,0.014354066985645933,0.014354066985645933,0.012759170653907496,0.007177033492822967,0.004784688995215311,0.008771929824561403
3462,test,1735,"Good and joyful nevves out of Buckinghamshire, being an exact and true relation of a battle, stricken betwixt Prince Robert and Sir William Balfore; lieutenant general to his Excellency, the Earl of Essex, near Alisbury in that county on Tuesday last, the first of November, wherein the said Sir William obtained a happy and glorious victory.",,1642,English,1642-1649,7,0.06167146974063401,0.03515850144092219,0.05302593659942363,0.03112391930835735,0.018443804034582133,0.011527377521613834,0.016138328530259368,0.004034582132564842,0.0069164265129683,0.0011527377521613833
3463,test,235,A good motion.,,1647,English,1642-1649,5,0.08936170212765958,0.025531914893617023,0.03404255319148936,0.029787234042553193,0.05106382978723405,0.0,0.02127659574468085,0.0,0.00425531914893617,0.03404255319148936
3464,train,3045,"A duel betvveen a Jesuit and a Dominican, begun at Paris, gallantly fought at Madrid, and victoriously ended at London, upon friday the 16 day of May, Anno Dom. 1651. / by Thomas Gage, alias the English American, now preacher of the word at Deal in Kent.","Gage, Thomas, 1603?-1656.",1651,English,1650-1699,8,0.04761904761904762,0.04991789819376027,0.042364532019704436,0.023645320197044337,0.023316912972085387,0.017405582922824302,0.019376026272577996,0.0016420361247947456,0.004597701149425287,0.006239737274220033
3465,test,3045,"A duel betvveen a Jesuit and a Dominican, begun at Paris, gallantly fought at Madrid, and victoriously ended at London, upon friday the 16 day of May, Anno Dom. 1651. / by Thomas Gage, alias the English American, now preacher of the word at Deal in Kent.","Gage, Thomas, 1603?-1656.",1651,English,1650-1699,8,0.04761904761904762,0.04991789819376027,0.042364532019704436,0.023645320197044337,0.023316912972085387,0.017405582922824302,0.019376026272577996,0.0016420361247947456,0.004597701149425287,0.006239737274220033
3466,test,2151,"A new catechism, commanded to be set forth in this time of reformation, being the principal grounds of Christian religion, with directions for the examining of all persons, before they come to receive the holy Communion, or Lords Supper. Also, with a brief direction, how to read the Holy Scriptures with profit. / Written by William Good, minister of Gods word, at Denton in Norfolk. Published according to order.","Good, William, b. 1599 or 1600.",1645,English,1642-1649,7,0.04741980474198047,0.04416550441655044,0.03765690376569038,0.03300790330079033,0.018596001859600184,0.01813110181311018,0.023709902370990237,0.014411901441190143,0.005578800557880056,0.015341701534170154
3467,train,25770,"Anti-Cavalierisme, or, Truth pleading as well the necessity, as the lawfulness of this present war, for the suppressing of that butcherly brood of cavaliering incendiaries, who are now hammering England, to make an Ireland of it: wherein all the material objections against the lawfulness of this undertaking, are fully cleared and answered, and all men that either love God, themselves, or good men, exhorted to contribute all manner of assistance hereunto. By Jo: Goodwin.","Goodwin, John, 1594?-1665.",1642,English,1642-1649,10,0.05215366705471478,0.048816453240201785,0.045168800931315485,0.032130384167636784,0.02142025611175786,0.023088863019014357,0.011602638727202174,0.011175785797438883,0.014474194800155219,0.012611563833915405
3468,test,27504,"Peace protected, and discontent dis-armed. Wherein the seventeen queries (with the addition of three more, postscript-wise) lately published, partly to allay the discontents of some about the late revolution of government, but more especially to guide every man's feet into the way of peace, as well his own, as the public, are reinforced with replies unto, and animadversions upon, such answers, which some (it seems) have given unto them, to invalidate their purport and intent. Together with four new queries superadded. By the author of the said seventeen queries.","Goodwin, John, 1594?-1665.; Goodwin, John, 1594?-1665.",1654,English,1650-1699,10,0.06573589296102385,0.03675828970331588,0.0473022105875509,0.02545084351367074,0.022796684118673645,0.016324898196625946,0.012834496800465386,0.010652995927865037,0.012616346713205351,0.01112565445026178
3469,test,84297,"The mystery of dreams, historically discoursed; or A treatise; wherein is clearly discovered, the secret yet certain good or evil, the inconsidered and yet assured truth or falsity, virtue or vanity, misery or mercy, of men's differing dreams. Their distinguishing characters: the diverse cases, causes, concomitants, consequences, concerning men's inmost thoughts while asleep. With several considerable questions, objections, and answers contained therein: and other profitable truths appertaining thereunto. Are from pertinent texts plainly and fully unfolded. / By Philip Goodwin preacher of the Gospel at Watford in Hartfordshire.","Goodwin, Philip, d. 1699.",1658,English,1650-1699,11,0.04191133729551467,0.03334638243353856,0.0285775294494466,0.02223092162235904,0.02834027308207884,0.011139186447916295,0.013238905299120965,0.011684876092862142,0.006192391188298516,0.008458189496660617
3470,test,8226,"An apologeticall narration, humbly submitted to the Honorable Houses of Parliament. By Tho: Goodwin, Philip Nigh, Sidrach Simpson, Jer: Burroughes, William Bridge.","Goodwin, Thomas, 1600-1680.",1643,English,1642-1649,9,0.052273279844395816,0.05142231947483589,0.05130075370775589,0.03355215171407731,0.024556284950158033,0.01799173352783856,0.010819353270119134,0.004254801847799659,0.007901774860199367,0.010819353270119134
3471,test,17121,"Zerubbabels encouragement to finish the temple. A sermon preached before the honorable House of Commons, at their late solemn fast, Apr. 27. 1642. By Tho. Goodwin, B.D. Published by order from that House.","Goodwin, Thomas, 1600-1680.; England and Wales. Parliament. House of Commons.",1642,English,1642-1649,9,0.0727177150867356,0.0450324163308218,0.044156299281584016,0.02196133403422697,0.022078149640792008,0.018632089247123416,0.011447929443373635,0.01600373809941008,0.01997546872262134,0.007943461246422522
3472,test,1732,"The Gossips braule, or the women wear the breeches. A mock comedy. The actors names, Nick Pot, a tapster. Jone Ruggles, a dungel-raker. Doll Crabb, a fish-woman. Megg Lant-Ale, a tub-woman. Bess Bung-hole, an hostice, who all to try the mastery of their tongues, new wet their whistles, barley-oyl their lungs, then raised with choler, spleen and gaul, their tongues advance, and then begins the braule.",,1655,English,1650-1699,7,0.03464203233256351,0.021362586605080832,0.013279445727482679,0.02020785219399538,0.018475750577367205,0.007505773672055427,0.040993071593533485,0.012702078521939953,0.007505773672055427,0.008660508083140877
3473,train,15270,"The coming of God in mercy, in vengeance; beginning with fire, to convert, or consume, at this so sinful city London: oh! London, London.","Gostelo, Walter.",1658,English,1650-1699,9,0.04453176162409954,0.038506876227897835,0.03660772757039948,0.02619515389652914,0.017550753110674524,0.017354289456450556,0.010609037328094302,0.008775376555337262,0.016110019646365423,0.006810740013097577
3474,train,486,"For the Lord Protector. I stand amazed to see, that from June last, the time I communicated unto you the matter of this book, ...","Gostelo, Walter.",1655,English,1650-1699,6,0.06790123456790124,0.051440329218107,0.03703703703703704,0.02880658436213992,0.010288065843621401,0.02263374485596708,0.00205761316872428,0.01440329218106996,0.01440329218106996,0.00411522633744856
3475,test,35933,"Truths victory against heresy; all sorts comprehended under these ten mentioned: 1. Papists, 2. Familists, 3. Arrians, 4. Arminians, 5. Anabaptists, 6. Separatists, 7. Antinomists, 8. Monarchists. 9. Millenarists, 10. Independents. As also a description of the truth, the Church of Christ, her present suffering estate for a short time yet to come; and the glory that follows at the general resurrection. / By I.G. a faithful lover and obeyer of the truth. Imprimatur, John Downame.","Grant, John, of Bucklersbury.",1645,English,1642-1649,10,0.07630868560932848,0.06016753402165141,0.04502824701527844,0.02120613363760332,0.0186458130409373,0.01828402860879971,0.011020510394345031,0.015723708012133693,0.00820972365235299,0.00857150808449058
3476,train,6917,"Great Britains glory, or, A brief description of the present state, splendour, and magnificence of the Royal Exchange with some remarkable passages relating to the present engagement : humbly presented to the several merchants of the City of London, who daily meet, traffic, and converse in the said place / by Theophilus Philalethes.",T. P. (Theophilus Philalethes),1672,English,1650-1699,8,0.04322683244181003,0.03455255168425618,0.02313141535347694,0.028914269191846174,0.017348561515107705,0.013011421136330779,0.010264565563105392,0.006939424606043082,0.005638282492410004,0.006939424606043082
3477,test,1289,"A great fight in Wales Sixteen colors taken, arms and ammunition, with the prisoners, and men slain. The Parliaments recalling their former [v]otes, for making no further addresses to the King, and the new address to be made unto him. The letters on Monday last from Scotland, and a message from the Parliament of England to the Parliament of Scotland, in answer to the demands and proposals. Also the proceedings of Sir Marmaduke Langdale, and the raising of forces in the North. And letters from the Prince, and the duke of York.",,1648,English,1642-1649,7,0.08378588052754073,0.04422032583397983,0.045771916214119475,0.04111714507370054,0.013964313421256789,0.012412723041117145,0.015515903801396431,0.008533747090768037,0.004654771140418929,0.01008533747090768
3478,test,716,"A great overthrow: given [sic] to Sir Ralph Hopton's whole army by Sir William Waller near Farnham, with only six troop of horse, and some foot, the rest of his army being stated in several quarters in other places. With many remarkable passages, which deserve [sic] everlasting [sic] memory.",,1643,English,1642-1649,6,0.05307262569832402,0.029329608938547486,0.036312849162011177,0.0335195530726257,0.020949720670391064,0.012569832402234637,0.012569832402234637,0.0111731843575419,0.004189944134078212,0.00558659217877095
3479,test,1861,"A great overthrow given to the Kings forces in Wales, under the command of Sir Charles Kemish, and Kerne the Sheriff: by Lieutenant General Laughorne, Colonel Morgan, and Sir Trever Williams; two thousand killed and taken. The enemy not above one hundred and forty left upon the rally; and all their arms and ammunition taken, bag and baggage; with the transaction of the whole business, from the first to the last. With a true relation of the taking of Cardiffe, and one Morgan a Jesuit, and all the particulars of the fight; and how Colonel Morgan has got between the enemy and Ragland. With a letter from an eminent commander in Bristol, commanded to be printed and published. Published by authority.",,1646,English,1642-1649,7,0.06340677055346589,0.05642127888232134,0.035464803868887694,0.032240730789897906,0.017195056421278884,0.014508328855454057,0.018807092960773777,0.0037614185921547557,0.004298764105319721,0.004298764105319721
3480,train,1606,"A great robbery in the north, near Swanton in Yorkshire; showing how one Mr. Tailour was robbed by a company of cavaliers, July 12.",,1642,English,1642-1649,7,0.043586550435865505,0.0410958904109589,0.014943960149439602,0.03798256537982565,0.014943960149439602,0.01805728518057285,0.0186799501867995,0.0024906600249066002,0.01805728518057285,0.00560398505603985
3481,test,912,"A great victory at sea against the Irish rebels, by Captain Robert Dare commander of the English: where were taken the Earl of Antrim his great ship, 22 pieces of ordnance, 3 barrels of gunpowder, 100 muskets, ... 25 of Captain Dares men slain, and sore wounded.","Moore, Francis, d. 1662.",1648,English,1642-1649,6,0.0625,0.04057017543859649,0.05482456140350877,0.02412280701754386,0.009868421052631578,0.01864035087719298,0.013157894736842105,0.01425438596491228,0.005482456140350877,0.008771929824561403
3482,train,1009,"A great victory obtained by Colonel Norton and his horse, and Colonel Jones and his foot, against Colonel Rayden, from Basing house, near Walneborough Mill, within half a mile of Odium; where were taken prisoners Ssrjeant [sic] Major Langely, a mercer in Paternoster Row, that went to Basing, also his escape. Captain Rawlet that was a scrivener at Holbern bridge. Lieutenant Rawlet at Holborne Cunduit. Lieutenant Ivorie a citizen of London. Ensign Lucas a silk dier in the Old baly. Ensign Little, a papist of Winchester. Robinson a chyrurgeon to the Marquis of Winchester, a papist. Taken besides, 3 gentlemen of arms 3 sergeants, 3 drummers, 5 drums, 75 common men, 100 arms, some horse, 4 were slain. 10 of onr [sic] men which were prisoners in Basing house escaped. Certified by gentlemen that were engaged in the service. Published according to order.",,1644,English,1642-1649,6,0.048562933597621406,0.02973240832507433,0.03964321110009911,0.031714568880079286,0.018830525272547076,0.01288404360753221,0.02973240832507433,0.004955401387512388,0.003964321110009911,0.003964321110009911
3483,train,5814,"A declaration in vindication of the honor of the Parliament, and of the committee of the navy and customs; against all traducers: concerning the managing of the navy and customs, and many other weighty affairs of state: faithfully relating what strength of shipping have been yearly employed for the guarding of the seas, and what moneys arising by the revenue of the customs, excise of flesh and salt, and other receipts, have been applied to that use. The rules by which they have been all managed; and a just account how the moneys have been disposed. By Giles Grene, a member of the Honorable House of Commons.","Grene, Giles.",1647,English,1642-1649,8,0.09012727898176814,0.047987616099071206,0.06398348813209494,0.0239078087375301,0.018747850017199863,0.021155830753353973,0.008255933952528379,0.0025799793601651187,0.004471964224286205,0.0032679738562091504
3484,train,19159,"Axine^ pros te^n rhizan. = The axe at the root, a sermon preached before the Honorable House of Commons, at their public fast, April 26. 1643. By William Greenhill.","Greenhill, William, 1591-1671.",1643,English,1642-1649,9,0.058144997129286495,0.04514849418028081,0.030272978756720078,0.023331071559058406,0.016911112270995354,0.013205282112845138,0.013936009186283209,0.01628477477947701,0.012370165457487342,0.009499451954694921
3485,test,1731,"The game at chesse. A metaphorical discourse showing the present estate of this kingdom. The kings, the queens, the bishops, the knights, the rooks, the pawns. The knights signify the high Court of Parliament; the rookes, the cavaleers.","Cartwright, William, 1611-1643, attributed name.",1643,English,1642-1649,7,0.08607741190063546,0.05430387059503177,0.03697284806470248,0.036395147313691506,0.011554015020219525,0.015020219526285383,0.008087810514153668,0.008087810514153668,0.0034662045060658577,0.00924321201617562
